compatibility,outfit_sample
1,"['220346540_4','220346540_5','0','0','220346540_2','0']"
1,"['0','206285463_4','0','0','206285463_1','206285463_3']"
1,"['207608050_3','207608050_6','207608050_1','0','0','0']"
1,"['219006057_3','219006057_4','219006057_1','0','0','0']"
1,"['137664805_5','137664805_9','137664805_2','0','137664805_1','0']"
1,"['0','0','216729758_2','216729758_6','216729758_1','216729758_5']"
1,"['0','0','222464985_2','0','222464985_1','222464985_4']"
1,"['209017966_3','209017966_6','209017966_2','0','209017966_1','0']"
1,"['222277439_3','222277439_4','222277439_2','0','222277439_1','0']"
1,"['222680376_5','222680376_6','222680376_2','0','222680376_1','0']"
1,"['222754322_4','222754322_6','222754322_2','0','222754322_1','0']"
1,"['215043305_3','215043305_4','215043305_2','0','215043305_1','0']"
1,"['0','0','216446754_2','216446754_6','216446754_1','216446754_5']"
1,"['0','0','218866383_2','0','218866383_1','218866383_4']"
1,"['0','0','195287350_2','195287350_5','195287350_1','195287350_4']"
1,"['0','0','224259688_2','0','224259688_1','224259688_6']"
1,"['219572945_4','0','219572945_2','0','219572945_1','0']"
1,"['220471626_4','220471626_6','220471626_2','0','220471626_1','0']"
1,"['0','0','225061929_2','0','225061929_1','225061929_4']"
1,"['152105939_4','152105939_5','152105939_2','152105939_6','152105939_1','0']"
1,"['224710403_3','224710403_5','224710403_2','0','224710403_1','224710403_4']"
1,"['0','0','220995299_2','0','220995299_1','220995299_7']"
1,"['0','0','220742444_1','0','0','220742444_2']"
1,"['219123193_4','219123193_5','219123193_2','0','219123193_1','0']"
1,"['0','0','217730896_2','0','217730896_1','217730896_4']"
1,"['0','0','223421017_2','0','223421017_1','223421017_6']"
1,"['224880727_2','224880727_3','0','224880727_4','0','0']"
1,"['0','0','221598531_2','0','221598531_1','0']"
1,"['0','0','206711867_2','0','206711867_1','206711867_4']"
1,"['0','0','188289560_1','188289560_4','0','188289560_3']"
1,"['0','0','220762100_2','0','220762100_1','220762100_4']"
1,"['224367530_4','224367530_6','224367530_2','0','224367530_1','0']"
1,"['223310413_3','223310413_5','223310413_1','0','0','0']"
1,"['162208459_5','162208459_6','162208459_2','0','162208459_1','0']"
1,"['201574635_3','201574635_4','201574635_2','201574635_5','201574635_1','0']"
1,"['200794534_3','0','0','0','200794534_1','200794534_4']"
1,"['0','0','215959804_2','215959804_7','215959804_1','215959804_6']"
1,"['0','0','220369174_2','220369174_5','220369174_1','220369174_4']"
1,"['0','0','220419704_2','0','220419704_1','220419704_3']"
1,"['223313884_3','0','223313884_2','0','223313884_1','223313884_4']"
1,"['223907506_4','223907506_7','223907506_2','0','223907506_1','0']"
1,"['126378890_3','126378890_4','126378890_2','0','126378890_1','0']"
1,"['0','0','224723019_1','0','0','224723019_4']"
1,"['223837662_5','0','223837662_1','0','0','0']"
1,"['182872714_2','182872714_3','182872714_1','182872714_4','0','0']"
1,"['0','0','216729740_2','216729740_4','216729740_1','0']"
1,"['122534105_5','122534105_7','122534105_2','0','122534105_1','0']"
1,"['0','0','218751300_2','0','218751300_1','218751300_3']"
1,"['0','0','220379315_2','0','220379315_1','220379315_3']"
1,"['0','0','188967429_2','0','188967429_1','0']"
1,"['0','0','223308572_2','0','223308572_1','223308572_4']"
1,"['221725199_5','221725199_7','221725199_2','0','221725199_1','0']"
1,"['220916837_4','220916837_5','220916837_2','0','220916837_1','0']"
1,"['0','0','216675221_2','216675221_5','216675221_1','216675221_4']"
1,"['211101139_4','0','211101139_2','0','211101139_1','211101139_5']"
1,"['0','0','44939999_3','44939999_9','44939999_1','44939999_8']"
1,"['0','0','217785387_1','0','0','217785387_4']"
1,"['0','0','204581922_2','204581922_5','204581922_1','204581922_4']"
1,"['0','215863149_4','215863149_2','215863149_5','215863149_1','0']"
1,"['0','0','213849545_2','213849545_5','213849545_1','213849545_4']"
1,"['220731677_3','0','220731677_1','0','0','220731677_5']"
1,"['183833879_3','183833879_5','183833879_2','183833879_6','183833879_1','0']"
1,"['0','0','224302075_2','0','224302075_1','224302075_6']"
1,"['0','0','224203599_1','0','0','224203599_5']"
1,"['0','0','222018009_2','0','222018009_1','222018009_4']"
1,"['225336128_3','225336128_4','225336128_2','0','225336128_1','0']"
1,"['222195339_5','222195339_7','222195339_2','0','222195339_1','0']"
1,"['0','0','224658276_1','0','0','224658276_3']"
1,"['0','0','0','217950103_7','217950103_1','217950103_6']"
1,"['210903102_4','210903102_6','210903102_2','0','210903102_1','0']"
1,"['221309579_4','221309579_6','221309579_2','0','221309579_1','0']"
1,"['0','0','224160917_2','0','224160917_1','224160917_4']"
1,"['90269398_3','90269398_4','90269398_2','0','90269398_1','0']"
1,"['222998942_5','222998942_6','222998942_2','0','222998942_1','0']"
1,"['219773877_5','219773877_6','219773877_2','0','219773877_1','0']"
1,"['0','0','222420144_2','0','222420144_1','222420144_3']"
1,"['77829793_4','77829793_7','77829793_2','77829793_8','77829793_1','0']"
1,"['225072844_5','225072844_6','225072844_2','225072844_7','225072844_1','0']"
1,"['211278247_2','211278247_4','211278247_1','211278247_6','0','0']"
1,"['222411484_4','222411484_5','222411484_2','0','222411484_1','0']"
1,"['149252664_4','149252664_5','149252664_2','149252664_6','149252664_1','0']"
1,"['0','0','221741914_2','0','221741914_1','221741914_5']"
1,"['224566090_4','224566090_6','224566090_2','0','224566090_1','0']"
1,"['0','0','218670385_2','218670385_4','218670385_1','218670385_3']"
1,"['0','0','225069637_2','0','225069637_1','225069637_5']"
1,"['0','0','214792243_2','214792243_5','214792243_1','214792243_4']"
1,"['0','0','223070939_2','0','223070939_1','223070939_6']"
1,"['214422485_3','214422485_4','214422485_2','214422485_5','214422485_1','0']"
1,"['143755613_5','143755613_7','143755613_2','0','143755613_1','0']"
1,"['224441443_3','224441443_5','224441443_2','0','224441443_1','0']"
1,"['0','223192223_3','0','0','223192223_1','0']"
1,"['223850335_4','0','223850335_2','0','223850335_1','0']"
1,"['225333386_5','225333386_7','225333386_2','0','225333386_1','0']"
1,"['193820523_3','193820523_5','193820523_2','0','193820523_1','0']"
1,"['0','189093476_3','0','0','189093476_1','0']"
1,"['0','0','213469205_2','213469205_3','213469205_1','0']"
1,"['0','0','221485812_2','0','221485812_1','221485812_6']"
1,"['182932939_3','0','182932939_1','0','0','0']"
1,"['0','0','220532573_2','220532573_4','220532573_1','220532573_3']"
1,"['209804972_5','209804972_6','209804972_2','209804972_7','209804972_1','0']"
1,"['0','0','157675835_1','0','0','157675835_4']"
1,"['224410987_2','224410987_3','224410987_1','224410987_4','0','0']"
1,"['0','0','222262623_2','0','222262623_1','222262623_5']"
1,"['206151453_3','206151453_4','206151453_2','0','206151453_1','0']"
1,"['222858247_4','222858247_6','222858247_2','0','222858247_1','0']"
1,"['0','0','225043136_2','225043136_5','225043136_1','225043136_4']"
1,"['0','0','0','0','223261095_1','223261095_4']"
1,"['0','174890018_3','174890018_2','0','174890018_1','0']"
1,"['219188380_3','0','0','0','219188380_1','219188380_5']"
1,"['15762025_3','0','15762025_2','0','15762025_1','0']"
1,"['0','0','187732554_2','0','187732554_1','187732554_4']"
1,"['0','0','222067272_2','0','222067272_1','222067272_5']"
1,"['0','168072056_4','168072056_2','0','168072056_1','0']"
1,"['0','0','0','0','223602047_1','223602047_3']"
1,"['0','0','215266799_2','0','215266799_1','215266799_4']"
1,"['0','223692713_4','223692713_2','0','223692713_1','223692713_3']"
1,"['224268720_2','224268720_4','224268720_1','0','0','0']"
1,"['203592755_4','203592755_5','203592755_2','0','203592755_1','0']"
1,"['0','0','222911260_2','0','222911260_1','222911260_6']"
1,"['159094471_3','0','159094471_2','0','159094471_1','0']"
1,"['0','0','224936068_2','0','224936068_1','224936068_3']"
1,"['0','0','223115149_2','0','223115149_1','223115149_4']"
1,"['0','208219862_3','208219862_2','208219862_4','208219862_1','0']"
1,"['196236418_3','196236418_4','196236418_2','0','196236418_1','0']"
1,"['223529823_5','223529823_7','223529823_2','0','223529823_1','0']"
1,"['179587649_4','179587649_6','179587649_2','179587649_7','179587649_1','0']"
1,"['178417522_3','178417522_4','178417522_1','0','0','0']"
1,"['0','0','220783296_2','0','220783296_1','220783296_4']"
1,"['223045928_4','0','223045928_1','0','0','0']"
1,"['212116919_1','212116919_3','0','0','0','0']"
1,"['155822024_4','155822024_5','155822024_2','0','155822024_1','0']"
1,"['0','0','164591343_2','0','164591343_1','164591343_3']"
1,"['0','0','215217600_2','0','215217600_1','215217600_4']"
1,"['0','0','73128152_2','73128152_5','73128152_1','73128152_4']"
1,"['215586196_4','215586196_6','215586196_1','0','0','0']"
1,"['223598493_2','223598493_3','223598493_1','0','0','0']"
1,"['140293056_4','140293056_6','140293056_2','0','140293056_1','0']"
1,"['0','0','224590988_2','0','224590988_1','224590988_3']"
1,"['224122964_4','224122964_7','224122964_2','0','224122964_1','224122964_6']"
1,"['0','0','209979307_2','0','209979307_1','209979307_3']"
1,"['113334964_5','113334964_7','113334964_2','113334964_8','113334964_1','0']"
1,"['139254853_3','0','139254853_2','0','139254853_1','0']"
1,"['85329167_5','85329167_6','85329167_2','0','85329167_1','0']"
1,"['223040881_2','223040881_4','223040881_1','0','0','0']"
1,"['217377629_4','217377629_5','217377629_2','217377629_6','217377629_1','0']"
1,"['0','0','190173727_2','0','190173727_1','190173727_4']"
1,"['223668622_3','223668622_4','223668622_2','223668622_5','223668622_1','0']"
1,"['147943845_7','147943845_10','147943845_2','147943845_11','147943845_1',
 '0']"
1,"['148152948_4','148152948_5','148152948_2','0','148152948_1','0']"
1,"['0','0','224919712_2','0','224919712_1','224919712_3']"
1,"['0','0','220322590_2','0','220322590_1','220322590_3']"
1,"['142706903_2','142706903_3','142706903_1','142706903_4','0','0']"
1,"['0','0','224931910_2','224931910_6','224931910_1','224931910_5']"
1,"['0','0','221055713_2','0','221055713_1','221055713_4']"
1,"['221554180_3','221554180_5','221554180_2','221554180_6','221554180_1','0']"
1,"['225283754_3','225283754_5','225283754_2','0','225283754_1','0']"
1,"['165114692_3','165114692_6','165114692_2','0','165114692_1','165114692_5']"
1,"['217562717_3','0','217562717_2','0','217562717_1','0']"
1,"['0','219923819_6','219923819_2','0','219923819_1','0']"
1,"['0','0','225326438_2','0','225326438_1','225326438_4']"
1,"['224329946_4','224329946_5','224329946_2','0','224329946_1','0']"
1,"['221889943_5','221889943_6','221889943_2','0','221889943_1','0']"
1,"['221936559_4','0','221936559_2','0','221936559_1','221936559_5']"
1,"['147572131_5','147572131_7','147572131_2','0','147572131_1','0']"
1,"['0','0','219663991_2','0','219663991_1','219663991_4']"
1,"['0','0','210375816_2','0','210375816_1','210375816_4']"
1,"['0','185514808_2','0','0','185514808_1','0']"
1,"['213243432_3','0','213243432_2','0','213243432_1','0']"
1,"['0','0','224563509_2','0','224563509_1','224563509_5']"
1,"['198804928_4','0','198804928_1','0','0','198804928_5']"
1,"['0','0','224996946_2','0','224996946_1','224996946_5']"
1,"['224935717_5','224935717_8','224935717_1','0','0','0']"
1,"['0','0','216948006_2','0','216948006_1','216948006_4']"
1,"['222025730_6','222025730_7','222025730_1','0','0','0']"
1,"['211494606_6','211494606_9','211494606_3','211494606_10','211494606_1',
 '211494606_8']"
1,"['222095757_5','222095757_6','222095757_2','0','222095757_1','0']"
1,"['143020776_3','143020776_4','143020776_2','143020776_5','143020776_1','0']"
1,"['221456427_5','221456427_6','221456427_2','0','221456427_1','0']"
1,"['139940581_4','139940581_5','139940581_2','139940581_6','139940581_1','0']"
1,"['214126840_3','214126840_4','214126840_2','0','214126840_1','0']"
1,"['0','0','224444149_2','0','224444149_1','224444149_6']"
1,"['155099274_3','155099274_4','155099274_2','155099274_5','155099274_1','0']"
1,"['146894796_4','146894796_7','146894796_2','146894796_8','146894796_1','0']"
1,"['217275405_3','217275405_4','217275405_2','0','217275405_1','0']"
1,"['225229164_5','225229164_9','225229164_2','0','225229164_1','0']"
1,"['0','0','221364594_1','0','0','221364594_5']"
1,"['0','214262800_3','214262800_2','214262800_5','214262800_1','0']"
1,"['220047252_4','220047252_5','220047252_2','220047252_6','220047252_1','0']"
1,"['178533843_4','178533843_5','178533843_2','0','178533843_1','0']"
1,"['210383604_4','0','210383604_2','0','210383604_1','0']"
1,"['207219824_3','207219824_4','207219824_2','207219824_5','207219824_1','0']"
1,"['0','0','218073403_2','218073403_7','218073403_1','218073403_6']"
1,"['0','197774653_5','197774653_2','197774653_6','197774653_1','0']"
1,"['221506222_5','221506222_6','221506222_2','0','221506222_1','0']"
1,"['0','0','224543657_2','0','224543657_1','224543657_4']"
1,"['0','0','221267819_2','0','221267819_1','221267819_5']"
1,"['0','0','0','0','219363899_1','219363899_4']"
1,"['0','225081531_4','225081531_2','0','225081531_1','225081531_3']"
1,"['222837924_3','222837924_4','222837924_1','222837924_5','0','0']"
1,"['112539514_6','112539514_10','112539514_2','112539514_12','112539514_1',
 '0']"
1,"['223610966_4','223610966_5','223610966_2','0','223610966_1','0']"
1,"['0','0','223658054_1','0','0','223658054_2']"
1,"['152952281_3','152952281_6','152952281_2','152952281_7','152952281_1','0']"
1,"['179465378_3','179465378_4','179465378_2','0','179465378_1','0']"
1,"['205610769_5','205610769_7','205610769_2','0','205610769_1','0']"
1,"['221097236_3','221097236_4','221097236_2','0','221097236_1','0']"
1,"['0','0','57760440_2','57760440_7','57760440_1','57760440_5']"
1,"['207832665_3','207832665_5','207832665_2','0','207832665_1','0']"
1,"['211052071_3','211052071_4','211052071_2','211052071_5','211052071_1','0']"
1,"['0','224936352_4','224936352_2','0','224936352_1','224936352_3']"
1,"['0','0','220634193_2','0','220634193_1','220634193_3']"
1,"['0','0','220266513_1','0','0','220266513_5']"
1,"['0','0','220302557_2','0','220302557_1','220302557_5']"
1,"['0','0','222565679_2','222565679_6','222565679_1','222565679_4']"
1,"['0','0','155095205_2','0','155095205_1','155095205_6']"
1,"['0','0','220839391_2','0','220839391_1','220839391_3']"
1,"['219500136_4','219500136_5','219500136_2','0','219500136_1','0']"
1,"['0','0','224994035_2','0','224994035_1','224994035_3']"
1,"['0','207698840_4','207698840_3','0','207698840_1','0']"
1,"['217623540_3','217623540_4','217623540_2','217623540_5','217623540_1','0']"
1,"['223746419_5','223746419_7','223746419_2','0','223746419_1','0']"
1,"['218506725_3','0','218506725_2','218506725_5','218506725_1','0']"
1,"['210080713_5','210080713_7','210080713_2','0','210080713_1','0']"
1,"['0','0','224162979_1','0','0','224162979_4']"
1,"['221853391_2','221853391_3','0','0','221853391_1','0']"
1,"['220211855_3','220211855_5','220211855_2','0','220211855_1','0']"
1,"['0','0','219705345_2','0','219705345_1','219705345_5']"
1,"['217139376_2','217139376_3','217139376_1','0','0','0']"
1,"['162067978_3','162067978_6','162067978_2','0','162067978_1','0']"
1,"['0','0','221921225_2','0','221921225_1','221921225_4']"
1,"['218961546_4','218961546_5','218961546_2','218961546_6','218961546_1','0']"
1,"['225306747_3','225306747_6','225306747_2','225306747_7','225306747_1','0']"
1,"['0','0','221369107_2','0','221369107_1','221369107_4']"
1,"['209103753_6','209103753_7','209103753_2','0','209103753_1','0']"
1,"['0','0','201145295_2','0','201145295_1','0']"
1,"['161588952_2','161588952_3','161588952_1','0','0','0']"
1,"['0','218992760_6','218992760_2','0','218992760_1','218992760_5']"
1,"['0','0','224933736_2','0','224933736_1','224933736_5']"
1,"['220218547_3','220218547_5','220218547_2','0','220218547_1','0']"
1,"['0','0','216226425_2','0','216226425_1','216226425_4']"
1,"['222642601_5','222642601_6','222642601_2','0','222642601_1','0']"
1,"['198102390_3','198102390_4','198102390_1','0','0','0']"
1,"['0','0','173217109_2','0','173217109_1','173217109_3']"
1,"['0','0','215535446_2','215535446_5','215535446_1','215535446_4']"
1,"['186875557_2','186875557_4','186875557_1','0','0','0']"
1,"['0','223493292_5','223493292_2','223493292_6','223493292_1','223493292_4']"
1,"['0','0','224381964_2','0','224381964_1','224381964_3']"
1,"['132175736_3','132175736_4','132175736_2','132175736_5','132175736_1','0']"
1,"['201917803_4','201917803_7','201917803_2','0','201917803_1','0']"
1,"['213083896_2','213083896_3','213083896_1','0','0','0']"
1,"['208537826_2','208537826_3','208537826_1','208537826_4','0','0']"
1,"['224672394_4','224672394_5','224672394_2','0','224672394_1','0']"
1,"['219050468_5','0','219050468_2','0','219050468_1','0']"
1,"['0','0','219780823_2','0','219780823_1','219780823_5']"
1,"['221908010_4','221908010_5','221908010_2','0','221908010_1','0']"
1,"['222430585_3','222430585_5','222430585_2','0','222430585_1','0']"
